index,originId,destId,count,delaycount
3223,12889,12264,944,140
3224,12889,12266,4225,884
3225,12889,12278,468,111
3226,12889,12280,109,20
3227,12889,12339,1489,426
3228,12889,12478,3353,675
3229,12889,12758,366,88
3230,12889,12892,9559,2308
3231,12889,12896,366,72
3232,12889,12945,91,8
3233,12889,12953,7,1
3234,12889,12954,2276,581
3235,12889,12982,366,110
3236,12889,12992,348,95
3237,12889,13061,116,11
3238,12889,13158,366,68
3239,12889,13198,2070,493
3240,12889,13204,1282,419
3241,12889,13232,3112,870
3242,12889,13244,623,103
3243,12889,13256,333,56
3244,12889,13264,154,34
3245,12889,13303,1536,318
3246,12889,13342,1364,381
3247,12889,13367,106,11
3248,12889,13433,126,19
3249,12889,13476,106,24
3250,12889,13486,117,25
3251,12889,13487,2787,494
3252,12889,13495,1052,266
3253,12889,13796,4622,1263
3254,12889,13830,827,176
3255,12889,13851,1140,315
3256,12889,13871,1155,346
3257,12889,13891,2750,689
3258,12889,13930,5316,1190
3259,12889,14004,158,49
3260,12889,14057,3773,920
3261,12889,14100,1622,314
3262,12889,14107,7047,1619
3263,12889,14108,115,20
3264,12889,14122,940,252
3265,12889,14252,127,19
3266,12889,14262,706,219
3267,12889,14314,92,30
3268,12889,14457,126,21
3269,12889,14492,435,66
3270,12889,14512,105,18
3271,12889,14524,138,32
3272,12889,14570,4228,1094
3273,12889,14576,49,15
3274,12889,14679,6808,1823
3275,12889,14683,2350,546
3276,12889,14689,854,280
3277,12889,14696,105,6
3278,12889,14698,169,43
3279,12889,14716,399,58
3280,12889,14730,493,135
3281,12889,14747,6620,1510
3282,12889,14761,21,6
3283,12889,14771,5773,1838
3284,12889,14783,116,13
3285,12889,14814,107,12
3286,12889,14831,4530,1008
3287,12889,14869,4428,909
3288,12889,14893,5566,1369
3289,12889,14905,106,23
3290,12889,14908,3691,967
3291,12889,15016,2116,502
3292,12889,15023,39,17
3293,12889,15304,965,303
3294,12889,15370,746,199
3295,12889,15376,1301,380
3296,12889,15412,112,23
3297,12889,15624,81,16
3298,12889,15919,115,19
3299,12891,11298,1086,205
3300,12892,10140,2282,302
3301,12892,10157,366,49
3302,12892,10299,348,66
3303,12892,10372,1171,310
3304,12892,10397,5225,1148
3306,12892,10423,4025,816
3307,12892,10529,113,31
3308,12892,10620,26,5
3309,12892,10666,106,17
3310,12892,10693,2083,386
3311,12892,10713,1551,203
3312,12892,10721,4660,737
3313,12892,10792,257,54
3315,12892,10821,1849,426
3316,12892,10849,583,69
3317,12892,11003,23,7
3318,12892,11042,709,110
3319,12892,11057,2990,532
3320,12892,11066,310,41
3321,12892,11193,379,72
3322,12892,11259,1820,387
3323,12892,11278,1459,216
3324,12892,11292,7688,1481
3325,12892,11298,7018,1776
3326,12892,11423,23,3
3327,12892,11433,2772,457
3328,12892,11503,244,42
3329,12892,11540,1384,159
3330,12892,11603,291,36
3331,12892,11618,5556,1203
3332,12892,11638,771,120
3333,12892,11648,161,22
3334,12892,11695,12,1
3335,12892,11697,1943,392
3336,12892,11775,22,7
3337,12892,11884,771,87
3338,12892,11921,22,7
3339,12892,11986,22,2
3340,12892,12094,71,13
3341,12892,12173,5612,992
3342,12892,12191,1204,285
3343,12892,12264,2616,450
3344,12892,12266,5437,894
3345,12892,12278,22,2
3346,12892,12339,639,131
3347,12892,12441,466,61
3348,12892,12478,9915,1722
3349,12892,12758,1625,302
3350,12892,12889,9603,2308
3351,12892,12982,1467,187
3352,12892,12992,22,3
3353,12892,13061,18,6
3354,12892,13198,1251,225
3355,12892,13204,2962,594
3356,12892,13232,1401,338
3357,12892,13244,380,82
3358,12892,13256,22,2
3359,12892,13264,38,8
3360,12892,13303,3516,741
3361,12892,13476,787,96
3362,12892,13486,91,6
3363,12892,13487,2299,354
3364,12892,13495,1645,275
3365,12892,13502,34,4
3366,12892,13796,3360,696
3367,12892,13830,1935,251
3368,12892,13851,726,49
3369,12892,13871,394,29
3370,12892,13930,6646,1314
3371,12892,14004,260,42
3372,12892,14027,186,32
3373,12892,14057,4353,635
3374,12892,14100,2582,426
3375,12892,14107,7159,1379
3376,12892,14122,259,64
3377,12892,14237,365,74
3378,12892,14252,113,13
3379,12892,14262,217,43
3381,12892,14457,59,9
3382,12892,14487,366,36
3383,12892,14489,450,63
3384,12892,14492,687,115
3385,12892,14512,36,3
3386,12892,14570,2806,450
3387,12892,14635,50,12
3388,12892,14679,2156,271
3389,12892,14683,2153,366
3390,12892,14689,714,116
3391,12892,14698,641,92
3392,12892,14730,120,20
3393,12892,14747,7382,1249
3394,12892,14771,11526,3063
3395,12892,14783,104,18
3396,12892,14794,97,8
3397,12892,14831,5756,917
3398,12892,14869,4456,640
3399,12892,14893,5202,829
3401,12892,15016,1158,270
3402,12892,15023,617,99
3403,12892,15041,242,40
3404,12892,15304,1104,178
3405,12892,15370,468,35
3406,12892,15376,2488,448
3407,12892,15919,470,27
3408,12896,10423,321,22
3409,12896,11259,1603,269
3410,12896,11292,678,98
3411,12896,11298,2664,553
3412,12896,12191,100,16
3413,12896,12266,92,24
3414,12896,12889,366,85
3415,12896,14107,366,30
3416,12898,13204,331,72
3417,12898,13577,245,34
3418,12899,11292,628,85
3419,12902,11283,209,56
3420,12902,11292,357,56
3421,12915,11298,1086,222
3422,12917,10994,20,10
3423,12917,11697,73,21
3424,12917,13577,106,25
3425,12917,14082,161,50
3426,12917,14112,140,36
3427,12917,14685,114,20
3428,12917,14761,142,63
3429,12917,14986,109,18
3430,12917,15624,93,13
3431,12945,10397,2091,268
3432,12945,11057,2032,433
3433,12945,11278,298,29
3434,12945,11292,366,50
3435,12945,11298,1068,276
3436,12945,11433,820,98
3437,12945,11697,123,38
3438,12945,12889,91,20
3439,12945,13303,15,1
3440,12945,13577,22,5
3441,12945,13930,1555,254
3442,12945,14082,157,56
3443,12945,14100,61,10
3444,12945,14112,188,54
3445,12945,14761,216,87
3446,12945,15624,33,17
3447,12951,10397,1071,148
3448,12951,11057,366,44
3449,12951,11298,1597,408
3450,12951,12266,220,51
3452,12953,10154,451,85
3453,12953,10208,27,4
3454,12953,10257,654,141
3455,12953,10397,8105,1746
3456,12953,10431,977,114
3457,12953,10529,235,66
3458,12953,10577,8,3
3459,12953,10581,1057,199
3460,12953,10599,1034,202
3461,12953,10693,4363,904
3462,12953,10721,7765,1524
3463,12953,10785,960,199
3464,12953,10792,1993,344
3465,12953,10868,849,168
3466,12953,10980,63,12
3467,12953,10990,1381,257
3468,12953,10994,1636,338
3469,12953,11042,2781,519
3470,12953,11057,6062,1362
3471,12953,11066,2961,376
3472,12953,11193,2539,483
3473,12953,11259,1356,357
3474,12953,11267,542,83
3475,12953,11278,4345,660
3476,12953,11292,4606,1013
3477,12953,11298,6497,1448
3478,12953,11423,960,184
3479,12953,11433,4195,814
3480,12953,11624,354,48
3481,12953,11697,4647,1235
3482,12953,11986,1174,233
3483,12953,11995,1977,316
3484,12953,11996,1644,290
3485,12953,12124,189,29
3486,12953,12191,1220,303
3487,12953,12250,91,11
3488,12953,12264,1479,267
3489,12953,12266,4117,783
3490,12953,12323,1665,290
3491,12953,12339,2699,423
3492,12953,12451,1184,185
3493,12953,12992,612,126
3494,12953,13198,1957,361
3495,12953,13204,4929,1273
3496,12953,13232,2411,630
3497,12953,13244,1568,290
3498,12953,13303,5675,1375
3499,12953,13342,1297,243
3500,12953,13485,577,106
3501,12953,13487,2373,343
3502,12953,13495,1351,312
3503,12953,13541,383,73
3504,12953,13577,1275,187
3505,12953,13851,1016,221
3506,12953,13871,1441,266
3507,12953,13930,10971,2137
3508,12953,13931,1712,284
3509,12953,13933,299,57
3510,12953,14027,2908,738
3511,12953,14100,1375,177
3513,12953,14122,3207,551
3514,12953,14193,244,43
3515,12953,14307,409,72
3516,12953,14321,1452,232
3517,12953,14492,4129,811
3518,12953,14524,2112,357
3519,12953,14574,639,114
3520,12953,14576,968,189
3521,12953,14635,950,186
3522,12953,14685,1038,200
3523,12953,14696,23,5
3524,12953,14730,1577,197
3525,12953,14986,704,161
3526,12953,15016,3732,700
3527,12953,15096,969,186
3528,12953,15304,2420,665
3529,12953,15370,424,90
3530,12953,15380,116,17
3531,12953,15412,1357,204
3532,12953,15919,963,137
3533,12954,10140,293,57
3534,12954,10423,588,96
3535,12954,10693,369,48
3536,12954,10713,41,8
3537,12954,11109,195,41
3538,12954,11259,637,121
3539,12954,11292,1094,212
3540,12954,11540,308,54
3541,12954,12173,732,85
3542,12954,12191,626,97
3543,12954,12889,2275,473
3544,12954,13198,298,69
3545,12954,13204,22,3
3546,12954,13232,530,72
3547,12954,13495,26,4
3548,12954,13796,1786,303
3549,12954,13830,320,30
3550,12954,14057,37,10
3551,12954,14107,1437,276
3552,12954,14570,725,128
3553,12954,14831,1336,230
3554,12954,14869,1606,246
3555,12954,14893,2004,309
3556,12954,15016,365,52
3557,12982,11292,381,21
3558,12982,12173,8640,982
3559,12982,12758,366,60
3560,12982,12889,366,23
3561,12982,12892,1467,206
3562,12982,13796,732,103
3563,12982,13830,1464,147
3564,12982,14057,75,23
3565,12982,14107,385,27
3566,12982,14679,213,60
3567,12982,14747,1069,189
3568,12982,14771,548,50
3569,12982,14831,124,26
3570,12982,14893,127,12
3571,12992,10397,2230,281
3572,12992,11057,1179,290
3573,12992,11259,1013,169
3574,12992,11278,364,45
3575,12992,11292,1328,238
3576,12992,11298,2995,771
3577,12992,12191,33,4
3578,12992,12266,412,76
3579,12992,12889,348,79
3580,12992,12892,22,11
3581,12992,12953,613,89
3582,12992,13303,47,9
3583,12992,13930,1290,329
3584,12992,14107,6,2
3585,12992,14112,24,11
3586,12992,14761,51,32
3587,12992,15016,680,98
3588,12992,15624,22,9
3589,13029,11292,891,147
3590,13029,13930,972,191
3591,13061,11298,1660,320
3592,13061,12889,116,26
3593,13061,12892,18,8
3594,13076,13930,332,53
3595,13127,11292,365,48
3596,13127,14747,366,28
3597,13127,14869,366,50
3598,13158,10423,938,188
3599,13158,11259,1465,212
3600,13158,11292,1268,226
3601,13158,11298,3102,668
3602,13158,12191,1313,213
3603,13158,12266,663,77
3604,13158,12889,366,81
3605,13158,14107,366,43
3606,13184,11433,1153,186
3607,13184,13930,1057,255
3608,13198,10140,352,54
3609,13198,10397,3256,408
3610,13198,10423,850,164
3611,13198,10693,1257,196
3612,13198,10721,707,121
3613,13198,10800,165,46
3614,13198,10821,850,176
3615,13198,11057,1382,304
3616,13198,11066,21,10
3617,13198,11259,2027,390
3618,13198,11278,1813,338
3619,13198,11292,4274,736
3620,13198,11298,2555,575
3621,13198,11433,1332,141
3622,13198,11481,101,29
3623,13198,11618,571,124
3624,13198,11697,581,167
3625,13198,12191,1006,205
3627,13198,12266,525,73
3628,13198,12339,380,98
3629,13198,12478,724,177
3630,13198,12889,2076,438
3631,13198,12892,1251,297
3632,13198,12953,1957,322
3633,13198,12954,298,54
3634,13198,13204,1729,340
3635,13198,13232,2145,381
3636,13198,13303,430,70
3637,13198,13342,389,82
3638,13198,13487,1643,230
3639,13198,13495,378,80
3640,13198,13577,9,1
3641,13198,13796,349,116
3642,13198,13930,3220,472
3643,13198,14057,34,9
3644,13198,14082,94,22
3645,13198,14100,853,171
3646,13198,14107,2644,480
3647,13198,14112,78,12
3648,13198,14193,133,25
3649,13198,14492,35,16
3650,13198,14635,238,43
3651,13198,14679,469,109
3652,13198,14683,317,57
3653,13198,14747,1173,135
3654,13198,14771,443,57
3655,13198,14869,961,125
3656,13198,14893,62,13
3657,13198,14986,15,3
3658,13198,15016,1055,173
3659,13198,15304,598,145
3660,13198,15624,55,10
3661,13204,10135,68,19
3662,13204,10140,75,26
3663,13204,10158,934,232
3664,13204,10257,1083,277
3665,13204,10397,8967,2277
3666,13204,10423,2762,654
3667,13204,10431,94,34
3668,13204,10529,1890,491
3669,13204,10599,727,208
3670,13204,10693,2891,750
3671,13204,10721,4846,1358
3672,13204,10732,916,283
3673,13204,10792,1645,441
3674,13204,10821,5371,1451
3675,13204,11003,15,5
3676,13204,11042,2047,420
3677,13204,11057,5413,1364
3678,13204,11066,2148,538
3679,13204,11193,1789,472
3680,13204,11259,2686,808
3681,13204,11278,5043,1248
3682,13204,11292,4729,1218
3683,13204,11298,4951,1415
3684,13204,11423,85,25
3685,13204,11433,3798,916
3686,13204,11540,83,24
3687,13204,11618,6568,1845
3688,13204,11637,31,5
3689,13204,11697,1291,327
3690,13204,11977,46,8
3691,13204,11986,406,107
3692,13204,12191,2062,627
3693,13204,12197,1312,403
3694,13204,12264,1671,353
3695,13204,12266,3755,884
3696,13204,12339,2433,635
3697,13204,12391,1360,312
3698,13204,12448,33,16
3699,13204,12478,4571,1290
3700,13204,12889,1281,342
3701,13204,12892,2959,581
3702,13204,12898,331,54
3703,13204,12953,4922,1308
3704,13204,12954,22,10
3705,13204,13198,1720,452
3706,13204,13230,80,17
3707,13204,13232,2930,808
3708,13204,13244,821,250
3709,13204,13296,626,110
3710,13204,13303,3746,898
3711,13204,13342,1649,436
3712,13204,13485,72,22
3713,13204,13487,2187,448
3714,13204,13495,2499,679
3715,13204,13577,354,97
3716,13204,13851,340,88
3717,13204,13871,366,75
3718,13204,13930,4986,1123
3719,13204,13931,744,142
3720,13204,13933,338,73
3721,13204,14057,517,166
3722,13204,14100,5567,1588
3723,13204,14107,1616,359
3724,13204,14122,2372,687
3725,13204,14193,435,92
3726,13204,14254,681,188
3727,13204,14307,1596,403
3728,13204,14321,269,55
3729,13204,14492,2689,699
3730,13204,14524,898,209
3731,13204,14576,628,115
3732,13204,14635,7,5
3733,13204,14679,585,160
3734,13204,14683,1194,339
3735,13204,14730,951,279
3736,13204,14747,1851,459
3737,13204,14771,1170,348
3738,13204,14843,6308,1823
3739,13204,14869,1866,397
3740,13204,14893,18,11
3741,13204,15016,2438,644
3742,13204,15024,539,123
3743,13204,15027,6,1
3744,13204,15096,911,221
3745,13204,15356,618,134
3746,13204,15370,83,40
3747,13204,15412,156,36
3748,13204,15919,6,1
3749,13211,11725,243,50
3750,13211,13930,384,94
3751,13230,10397,996,149
3752,13230,10693,95,21
3753,13230,11057,1346,285
3754,13230,11298,366,68
3755,13230,11433,546,99
3756,13230,11618,168,12
3757,13230,11697,50,19
3758,13230,12451,58,12
3759,13230,13204,80,29
3760,13230,13577,75,23
3761,13230,13930,954,159
3762,13230,14082,126,30
3763,13230,14112,156,29
3764,13230,14761,256,90
3765,13230,14986,91,19
3766,13232,10140,508,92
3767,13232,10257,711,206
3768,13232,10397,3763,720
3769,13232,10423,1496,334
3770,13232,10431,83,18
3771,13232,10529,802,210
3772,13232,10599,605,145
3773,13232,10693,1971,440
3774,13232,10721,1394,382
3775,13232,10792,843,225
3776,13232,10800,276,66
3777,13232,10821,2007,502
3778,13232,10849,121,23
3779,13232,10994,463,95
3780,13232,11042,1174,274
3781,13232,11057,813,223
3782,13232,11066,1348,320
3783,13232,11109,409,72
3784,13232,11193,680,222
3785,13232,11259,2223,584
3786,13232,11278,2099,498
3787,13232,11292,3280,853
3788,13232,11298,548,123
3789,13232,11433,2083,500
3790,13232,11481,210,54
3791,13232,11540,211,34
3792,13232,11697,1190,282
3793,13232,11986,976,268
3794,13232,12191,1761,448
3795,13232,12264,12,4
3796,13232,12266,604,149
3797,13232,12451,425,97
3798,13232,12889,3121,884
3799,13232,12892,1373,461
3800,13232,12953,2411,661
3801,13232,12954,530,145
3802,13232,13198,2203,525
3803,13232,13204,2904,769
3804,13232,13244,662,177
3805,13232,13296,524,128
3806,13232,13303,813,235
3807,13232,13487,2839,665
3808,13232,13495,997,243
3809,13232,13577,446,124
3810,13232,13796,645,202
3811,13232,13851,492,141
3812,13232,13871,1421,352
3813,13232,13891,369,86
3814,13232,13931,589,168
3815,13232,14027,5,4
3816,13232,14057,603,197
3817,13232,14082,92,25
3818,13232,14100,1774,445
3819,13232,14107,3111,822
3820,13232,14122,1180,262
3821,13232,14193,111,27
3822,13232,14307,672,187
3823,13232,14314,78,17
3824,13232,14321,152,31
3825,13232,14492,1141,284
3826,13232,14524,427,94
3827,13232,14570,99,36
3828,13232,14576,374,143
3829,13232,14635,1103,270
3830,13232,14679,1043,280
3831,13232,14683,685,176
3832,13232,14685,513,119
3833,13232,14730,1057,239
3834,13232,14747,589,209
3835,13232,14771,381,158
3836,13232,14831,566,184
3837,13232,14843,111,32
3838,13232,14869,654,149
3839,13232,14893,623,195
3840,13232,14986,500,117
3841,13232,15016,1890,392
3842,13232,15304,1780,462
3843,13232,15370,442,82
3844,13232,15376,304,72
3845,13232,15412,56,12
3846,13232,15624,89,17
3847,13241,12266,627,110
3848,13244,10397,3332,386
3849,13244,10721,581,50
3850,13244,10821,247,62
3851,13244,11057,1958,401
3852,13244,11259,464,120
3853,13244,11278,1013,129
3854,13244,11292,1265,241
3855,13244,11298,2586,692
3856,13244,11433,820,96
3857,13244,11618,477,105
3858,13244,11697,140,44
3859,13244,12191,744,164
3860,13244,12266,468,79
3861,13244,12889,623,125
3862,13244,12892,380,95
3863,13244,12953,1567,237
3864,13244,13204,823,177
3865,13244,13232,665,142
3866,13244,13303,372,52
3867,13244,13487,892,141
3868,13244,13930,1593,278
3869,13244,14100,572,72
3870,13244,14107,418,82
3871,13244,14112,68,21
3872,13244,14761,100,39
3873,13244,14869,366,24
3874,13244,15304,59,17
3875,13244,15624,24,5
3876,13256,10423,697,149
3877,13256,11298,2673,606
3878,13256,12266,825,109
3879,13256,12889,333,69
3880,13256,12892,22,6
3881,13256,14112,32,10
3882,13256,14761,101,24
3883,13264,10466,5,3
3884,13264,11292,731,102
3885,13264,12889,154,51
3886,13264,12892,38,15
3887,13264,14107,710,60
3888,13264,14679,22,8
3889,13264,14747,996,123
3890,13264,14771,879,234
3891,13264,14869,732,96
3892,13264,14908,102,21
3893,13277,10397,1399,261
3894,13277,11278,294,82
3895,13277,11298,934,200
3896,13282,12264,18,5
3897,13282,13930,19,10
3898,13290,11298,980,147
3899,13296,10821,1565,216
3900,13296,11057,1103,238
3901,13296,11278,1245,225
3902,13296,11618,39,5
3903,13296,13204,644,173
3904,13296,13232,532,85
3905,13296,13930,287,29
3906,13296,14100,132,13
3907,13296,15304,103,37
3908,13303,10257,21,6
3909,13303,10397,6699,1879
3910,13303,10423,1829,577
3911,13303,10431,153,32
3912,13303,10529,482,169
3913,13303,10599,683,156
3914,13303,10693,2529,699
3915,13303,10721,3791,1207
3916,13303,10792,28,4
3917,13303,10821,2411,580
3918,13303,10868,13,5
3919,13303,10980,9,4
3920,13303,10994,791,270
3921,13303,11003,21,7
3922,13303,11042,664,218
3923,13303,11057,3635,999
3924,13303,11066,826,177
3925,13303,11193,1176,240
3926,13303,11259,456,129
3927,13303,11278,3912,1122
3928,13303,11292,2458,676
3929,13303,11298,4998,1485
3930,13303,11423,177,33
3931,13303,11433,1644,446
3932,13303,11503,131,33
3933,13303,11618,4200,1238
3934,13303,11624,1250,218
3935,13303,11953,334,43
3936,13303,11986,189,42
3937,13303,11995,377,93
3938,13303,11996,500,95
3939,13303,12191,683,193
3940,13303,12197,182,30
3941,13303,12217,37,13
3942,13303,12264,576,90
3943,13303,12266,3356,934
3944,13303,12278,30,5
3945,13303,12323,149,31
3946,13303,12339,807,268
3947,13303,12391,32,8
3948,13303,12451,1900,544
3949,13303,12478,5471,1668
3950,13303,12889,1534,473
3951,13303,12892,3520,951
3952,13303,12945,15,1
3953,13303,12953,5675,1720
3954,13303,12992,47,9
3955,13303,13198,430,159
3956,13303,13204,3745,1188
3957,13303,13232,813,240
3958,13303,13244,371,131
3959,13303,13342,112,57
3960,13303,13485,21,7
3961,13303,13487,1275,328
3962,13303,13495,1804,533
3964,13303,13851,263,109
3965,13303,13871,150,65
3966,13303,13930,4341,1059
3967,13303,13931,560,142
3968,13303,14057,415,170
3969,13303,14100,3132,949
3970,13303,14107,1766,492
3971,13303,14122,684,191
3972,13303,14193,1081,176
3973,13303,14492,2397,734
3974,13303,14524,435,144
3975,13303,14576,21,5
3976,13303,14679,559,198
3977,13303,14683,473,157
3978,13303,14685,803,180
3979,13303,14730,507,174
3980,13303,14747,788,237
3981,13303,14771,1530,563
3982,13303,14843,2963,773
3983,13303,14869,554,141
3984,13303,14893,270,100
3985,13303,14908,194,34
3986,13303,15016,960,281
3987,13303,15024,908,200
3988,13303,15027,626,182
3989,13303,15096,32,3
3990,13303,15249,1314,262
3991,13303,15304,2602,855
3992,13303,15370,130,41
3993,13303,15412,352,73
3994,13303,15919,150,28
3995,13342,10397,2476,342
3996,13342,10693,778,128
3997,13342,10721,854,146
3998,13342,10821,894,145
3999,13342,11057,1052,250
4000,13342,11259,400,63
4001,13342,11278,1359,196
4002,13342,11292,2740,478
4003,13342,11298,1254,346
4004,13342,11433,1488,257
4005,13342,11618,846,161
4006,13342,11697,110,16
4007,13342,12266,280,54
4008,13342,12478,840,178
4009,13342,12889,1355,249
4010,13342,12953,1298,240
4011,13342,13198,372,44
4012,13342,13204,1668,331
4013,13342,13303,112,32
4014,13342,13487,1525,209
4015,13342,13930,2564,570
4016,13342,14100,521,89
4017,13342,14107,1460,276
4018,13342,14492,38,4
4019,13342,14635,373,92
4020,13342,14679,9,1
4021,13342,14747,473,70
4022,13342,14869,367,31
4023,13342,14986,10,4
4024,13342,15016,674,131
4025,13342,15304,500,105
4026,13360,10135,105,18
4027,13360,10397,1392,195
4028,13360,10693,38,9
4029,13360,11057,1135,201
4030,13360,11193,15,3
4031,13360,11278,24,9
4032,13360,14122,104,24
4033,13367,10397,730,106
4034,13367,10466,92,16
4035,13367,11057,721,135
4036,13367,11292,367,68
4037,13367,11298,803,153
4038,13367,12889,106,21
4039,13367,13930,1195,275
4040,13367,14082,91,21
4041,13367,14112,85,18
4042,13367,14761,92,19
4043,13377,10397,869,138
4044,13377,11298,1155,226
4045,13422,10397,1495,178
4046,13422,11298,1070,232
4047,13422,12266,39,9
4048,13433,10466,158,35
4049,13433,11292,760,128
4050,13433,12889,127,24
4051,13433,13487,1240,220
4052,13433,14761,91,19
4053,13459,11433,366,59
4054,13459,13930,481,106
4055,13476,11292,633,77
4056,13476,11298,462,141
4057,13476,12889,106,51
4058,13476,12892,786,79
4059,13476,14107,1391,218
4060,13476,14679,588,101
4061,13476,14747,138,22
4062,13476,14771,584,106
4063,13485,10397,1019,125
4064,13485,10721,14,3
4065,13485,11057,953,237
4066,13485,11278,947,136
4067,13485,11292,1135,203
4068,13485,11298,1068,329
4069,13485,11433,1302,190
4070,13485,11618,357,30
4071,13485,12266,8,2
4072,13485,12953,578,73
4073,13485,13204,72,21
4074,13485,13303,21,3
4075,13485,13487,1432,215
4076,13485,13930,2284,430
4077,13485,14100,189,32
4078,13485,14107,402,71
4080,13486,10466,146,38
4081,13486,11292,1122,206
4082,13486,11298,457,95
4083,13486,12889,117,35
4084,13486,12892,91,16
4085,13486,13487,475,58
4086,13486,13796,24,9
4087,13486,13930,250,57
4088,13486,14057,17,2
4089,13486,14107,30,7
4090,13486,14679,10,5
4091,13486,14747,256,85
4092,13486,14771,88,17
4093,13486,14869,1061,117
4094,13486,14908,26,18
4095,13487,10140,244,34
4096,13487,10141,728,139
4097,13487,10299,655,142
4098,13487,10397,3696,645
4099,13487,10408,948,186
4100,13487,10423,1409,235
4101,13487,10431,251,52
4102,13487,10466,62,4
4103,13487,10529,893,133
4104,13487,10620,425,115
4105,13487,10627,1563,295
4106,13487,10631,730,132
4107,13487,10693,1628,248
4108,13487,10713,812,156
4109,13487,10721,2162,523
4110,13487,10739,649,94
4111,13487,10785,122,19
4112,13487,10792,143,25
4113,13487,10821,1475,268
4114,13487,10849,811,148
4115,13487,10994,272,33
4116,13487,11003,814,147
4117,13487,11013,364,60
4118,13487,11042,1292,272
4119,13487,11057,2535,495
4120,13487,11066,1242,187
4121,13487,11109,94,22
4122,13487,11193,1391,246
4123,13487,11203,731,97
4124,13487,11259,80,17
4125,13487,11278,2304,487
4126,13487,11292,6370,1245
4127,13487,11298,3222,678
4128,13487,11337,1191,187
4129,13487,11423,1018,138
4130,13487,11433,2327,333
4131,13487,11587,358,38
4132,13487,11618,2282,502
4133,13487,11630,94,23
4134,13487,11637,1710,345
4135,13487,11648,429,107
4136,13487,11697,707,108
4137,13487,11775,1547,330
4138,13487,11823,366,112
4139,13487,11884,807,121
4140,13487,11898,1091,170
4141,13487,11977,1018,225
4142,13487,11986,1378,262
4143,13487,12003,366,55
4144,13487,12094,25,4
4145,13487,12129,629,103
4146,13487,12173,365,51
4147,13487,12206,208,17
4148,13487,12264,932,153
4149,13487,12266,1829,292
4150,13487,12278,361,87
4151,13487,12323,53,9
4152,13487,12335,355,56
4153,13487,12339,1353,242
4154,13487,12343,653,123
4155,13487,12441,25,7
4156,13487,12451,393,53
4157,13487,12478,1100,206
4158,13487,12889,2784,476
4159,13487,12892,2297,362
4160,13487,12953,2371,405
4161,13487,13198,1626,275
4162,13487,13204,2187,430
4163,13487,13232,2855,559
4164,13487,13244,892,145
4165,13487,13303,1275,189
4166,13487,13342,1525,242
4167,13487,13433,1240,193
4168,13487,13485,1432,275
4169,13487,13486,474,110
4170,13487,13495,367,52
4171,13487,13577,161,27
4172,13487,13851,367,106
4173,13487,13871,1385,243
4174,13487,13930,6002,1166
4175,13487,13931,195,33
4176,13487,14027,124,30
4177,13487,14057,1260,214
4178,13487,14082,43,9
4179,13487,14100,1924,379
4180,13487,14107,3396,636
4181,13487,14122,1219,176
4182,13487,14252,366,74
4183,13487,14262,308,32
4184,13487,14307,88,10
4185,13487,14321,143,9
4186,13487,14457,1057,159
4187,13487,14492,1219,202
4188,13487,14520,827,176
4189,13487,14524,359,90
4190,13487,14570,124,26
4191,13487,14633,1011,182
4192,13487,14635,1281,246
4193,13487,14679,1327,225
4194,13487,14683,879,159
4195,13487,14685,250,31
4196,13487,14696,366,95
4197,13487,14730,904,149
4198,13487,14747,2733,465
4199,13487,14771,1943,515
4200,13487,14831,472,93
4201,13487,14843,129,12
4202,13487,14869,1599,222
4203,13487,14893,550,121
4204,13487,14908,570,121
4205,13487,14986,239,32
4206,13487,15016,2003,359
4207,13487,15096,232,41
4208,13487,15304,1192,185
4209,13487,15376,141,25
4210,13487,15380,216,31
4211,13487,15412,227,37
4212,13487,15624,338,52
4213,13487,15919,461,54
4214,13487,16869,735,151
4215,13495,10397,4604,812
4216,13495,10423,1538,389
4217,13495,10693,1319,266
4218,13495,10721,897,241
4219,13495,10800,191,52
4220,13495,10821,1173,265
4221,13495,11042,43,15
4222,13495,11057,1862,397
4223,13495,11066,36,16
4224,13495,11193,90,18
4225,13495,11259,2263,610
4226,13495,11278,1790,468
4227,13495,11292,2347,525
4228,13495,11298,3027,872
4229,13495,11433,803,150
4230,13495,11618,1456,255
4231,13495,11697,1470,397
4232,13495,12191,2251,582
4233,13495,12264,669,81
4234,13495,12266,2913,504
4235,13495,12339,34,7
4236,13495,12478,1232,325
4237,13495,12889,1040,285
4238,13495,12892,1646,359
4239,13495,12953,1355,322
4240,13495,12954,26,8
4241,13495,13198,379,70
4242,13495,13204,2497,658
4243,13495,13232,997,228
4244,13495,13303,1799,427
4245,13495,13487,367,78
4247,13495,13930,1848,322
4248,13495,14100,1053,238
4249,13495,14107,759,204
4250,13495,14492,78,22
4251,13495,14679,328,134
4252,13495,14683,365,115
4253,13495,14747,703,161
4254,13495,14771,527,166
4255,13495,14843,100,20
4256,13495,14869,372,65
4257,13495,15016,711,131
4258,13495,15304,1211,322
4259,13502,10397,103,14
4261,13502,11259,111,27
4262,13502,11292,1483,308
4263,13502,11298,566,118
4264,13502,11618,90,22
4265,13502,12266,192,44
4266,13502,12892,34,9
4267,13502,13930,230,35
4268,13502,14771,43,14
4269,13541,10721,83,24
4270,13541,11057,11,5
4271,13541,11278,233,42
4272,13541,12478,343,102
4273,13541,12953,383,97
